IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,RT,PT,accuracy,key,stim,acc00,acc0,time0,key0,stim0,y,exp,err00,err0,time,key_rep,stim_rep,key_stim_rep,time_rep
NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,d,1,1.9262,5,1,21,0,1,NA,NA,NA,NA,NA,1926.1999999999998,518.1,1,d,d,1,1,547.55,d,d,1,memory_color_long,-0.5,-0.5,0.5181,TRUE,TRUE,TRUE,FALSE
NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,j,red,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,j,1,1.9004,6,0,24,2,1,NA,NA,NA,NA,NA,1900.4,665.2,1,j,j,0,1,242.49999999999994,j,j,1,memory_color_long,0.5,-0.5,0.6652,TRUE,TRUE,TRUE,FALSE
NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,f,1,2.0013,6,1,25,1,1,NA,NA,NA,NA,NA,2001.3000000000002,315.65,1,f,f,1,1,665.2,j,j,1,memory_color_long,-0.5,-0.5,0.31565,FALSE,FALSE,FALSE,FALSE
NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,f,1,1.9486,6,2,26,1,1,NA,NA,NA,NA,NA,1948.6000000000001,934.3000000000001,1,f,f,1,1,315.65,f,f,1,memory_color_long,-0.5,-0.5,0.9343,TRUE,TRUE,TRUE,FALSE
NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,k,1,2.0007,7,2,30,3,1,NA,NA,NA,NA,NA,2000.7,970.35,1,k,k,1,0,524.9999999999999,d,f,1,memory_color_long,-0.5,0.5,0.97035,FALSE,FALSE,FALSE,FALSE
NA,1.19,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,d,1,1.9144,7,3,31,0,1,NA,NA,NA,NA,NA,1914.4,362.2000000000001,1,d,d,0,1,970.35,k,k,1,memory_color_long,0.5,-0.5,0.3622000000000001,FALSE,FALSE,FALSE,FALSE
NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,k,1,2,8,1,33,3,1,NA,NA,NA,NA,NA,2000,925,1,k,k,1,0,597.7999999999998,j,f,1,memory_color_long,-0.5,0.5,0.925,FALSE,FALSE,FALSE,FALSE
NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,j,0,1.9003,8,2,34,3,1,NA,NA,NA,NA,NA,1900.3000000000002,515.15,0,j,k,0,1,925,k,k,0,memory_color_long,0.5,-0.5,0.51515,FALSE,TRUE,TRUE,FALSE
NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,j,red,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,j,1,1.9199,8,3,35,2,1,NA,NA,NA,NA,NA,1919.8999999999999,354.95,1,j,j,1,0,515.15,j,k,1,memory_color_long,-0.5,0.5,0.35495,TRUE,FALSE,TRUE,FALSE
NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,57bdccc4761a3a0001a7d098,2021-09-28_12h51.49.044,forced_choiceRT_color,2021.2.3,Win32,59.93766483,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,d,1,2.051,9,0,36,0,1,NA,NA,NA,NA,NA,2051,745.5,1,d,d,0,1,354.95,j,j,1,memory_color_long,0.5,-0.5,0.7455,FALSE,FALSE,FALSE,FALSE
NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,1,Ontime,long,k,1,2.0858,0,3,3,3,1,NA,NA,NA,NA,NA,2085.7999999999997,657.9,1,k,k,1,1,377.55000000000007,f,f,1,memory_color_long,-0.5,-0.5,0.6578999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,1,Ontime,long,f,0,1.9807,1,3,7,2,1,NA,NA,NA,NA,NA,1980.6999999999998,370.34999999999997,0,f,j,1,1,349.05000000000007,k,k,0,memory_color_long,-0.5,-0.5,0.37034999999999996,FALSE,FALSE,FALSE,FALSE
NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,1,Ontime,long,d,0,1.9598,4,2,18,2,1,NA,NA,NA,NA,NA,1959.8,309.9,0,d,j,1,1,918.65,f,f,0,memory_color_long,-0.5,-0.5,0.30989999999999995,FALSE,FALSE,FALSE,FALSE
NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,1,Ontime,long,f,1,1.9853,5,1,21,1,1,NA,NA,NA,NA,NA,1985.3,497.65000000000003,1,f,f,0,0,372.29999999999995,f,d,1,memory_color_long,0.5,0.5,0.49765000000000004,TRUE,FALSE,TRUE,FALSE
NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,1,Ontime,long,k,1,2.0206,6,2,26,3,1,NA,NA,NA,NA,NA,2020.6,210.29999999999993,1,k,k,0,1,370.5999999999999,d,d,1,memory_color_long,0.5,-0.5,0.21029999999999993,FALSE,FALSE,FALSE,FALSE
NA,1.19,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,1,Ontime,long,d,1,2.0977,7,0,28,0,1,NA,NA,NA,NA,NA,2097.7000000000003,453.8500000000001,1,d,d,1,1,776.2499999999999,j,j,1,memory_color_long,-0.5,-0.5,0.4538500000000001,FALSE,FALSE,FALSE,FALSE
NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,1,Ontime,long,f,0,2.0825,7,2,30,0,1,NA,NA,NA,NA,NA,2082.5,356.24999999999994,0,f,d,1,1,373.45,f,f,0,memory_color_long,-0.5,-0.5,0.35624999999999996,TRUE,FALSE,FALSE,FALSE
NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,1,Ontime,long,f,1,2.0935,9,0,36,1,1,NA,NA,NA,NA,NA,2093.5,386.75000000000006,1,f,f,1,1,368.24999999999994,d,d,1,memory_color_long,-0.5,-0.5,0.38675000000000004,FALSE,FALSE,FALSE,FALSE
NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,f,1,1.9634,0,1,1,1,1,NA,NA,NA,NA,NA,1963.4,871.7,1,f,f,1,1,801.6,k,k,1,memory_color_long,-0.5,-0.5,0.8717,FALSE,FALSE,FALSE,FALSE
NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,j,1,2.0343,1,3,7,2,1,NA,NA,NA,NA,NA,2034.3,342.15,1,j,j,1,1,825.35,j,j,1,memory_color_long,-0.5,-0.5,0.34214999999999995,TRUE,TRUE,TRUE,FALSE
NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,j,1,2.0337,2,1,9,2,1,NA,NA,NA,NA,NA,2033.7,896.85,1,j,j,1,0,538.4499999999999,d,f,1,memory_color_long,-0.5,0.5,0.89685,FALSE,FALSE,FALSE,FALSE
NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,k,1,1.9447,2,2,10,3,1,NA,NA,NA,NA,NA,1944.7,967.35,1,k,k,0,1,896.85,j,j,1,memory_color_long,0.5,-0.5,0.96735,FALSE,FALSE,FALSE,FALSE
NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,d,0,2.0324,4,0,16,1,1,NA,NA,NA,NA,NA,2032.4,491.2,0,d,f,1,1,344.19999999999993,k,k,0,memory_color_long,-0.5,-0.5,0.49119999999999997,FALSE,FALSE,FALSE,FALSE
NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,d,1,1.9381,5,1,21,0,1,NA,NA,NA,NA,NA,1938.1,844.05,1,d,d,0,0,590.7500000000001,d,f,1,memory_color_long,0.5,0.5,0.84405,TRUE,FALSE,TRUE,FALSE
NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,j,1,2.0001,5,2,22,2,1,NA,NA,NA,NA,NA,2000.1000000000001,645.0500000000001,1,j,j,0,1,844.05,d,d,1,memory_color_long,0.5,-0.5,0.6450500000000001,FALSE,FALSE,FALSE,FALSE
NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,k,1,2.0833,6,0,24,3,1,NA,NA,NA,NA,NA,2083.2999999999997,616.6499999999999,1,k,k,1,1,441.2999999999999,k,k,1,memory_color_long,-0.5,-0.5,0.6166499999999998,TRUE,TRUE,TRUE,FALSE
NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,d,0,1.9962,6,1,25,1,1,NA,NA,NA,NA,NA,1996.2,428.1,0,d,f,1,1,616.6499999999999,k,k,0,memory_color_long,-0.5,-0.5,0.42810000000000004,FALSE,FALSE,FALSE,FALSE
NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,d,1,2.0577,6,2,26,0,1,NA,NA,NA,NA,NA,2057.7000000000003,868.85,1,d,d,1,0,428.1,d,f,1,memory_color_long,-0.5,0.5,0.86885,TRUE,FALSE,TRUE,FALSE
NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,f,1,1.9791,6,3,27,1,1,NA,NA,NA,NA,NA,1979.1000000000001,599.5500000000001,1,f,f,0,1,868.85,d,d,1,memory_color_long,0.5,-0.5,0.59955,FALSE,FALSE,FALSE,FALSE
NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,d,1,1.9707,7,1,29,0,1,NA,NA,NA,NA,NA,1970.6999999999998,910.35,1,d,d,1,1,398.65,d,d,1,memory_color_long,-0.5,-0.5,0.91035,TRUE,TRUE,TRUE,FALSE
NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,j,1,1.9547,7,2,30,2,1,NA,NA,NA,NA,NA,1954.7,887.3500000000001,1,j,j,1,1,910.35,d,d,1,memory_color_long,-0.5,-0.5,0.8873500000000001,FALSE,FALSE,FALSE,FALSE
NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,2,Ontime,long,k,1,1.9538,8,0,32,3,1,NA,NA,NA,NA,NA,1953.8,431.9,1,k,k,1,1,296.90000000000003,d,d,1,memory_color_long,-0.5,-0.5,0.43189999999999995,FALSE,FALSE,FALSE,FALSE
NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,d,0,2.0056,0,2,2,1,1,NA,NA,NA,NA,NA,2005.6,797.8,0,d,f,1,1,640,j,j,0,memory_color_long,-0.5,-0.5,0.7978,FALSE,FALSE,FALSE,FALSE
NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,f,0,1.9908,0,3,3,0,1,NA,NA,NA,NA,NA,1990.8,420.4,0,f,d,1,0,797.8,d,f,0,memory_color_long,-0.5,0.5,0.4204,FALSE,FALSE,TRUE,FALSE
NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,k,0,1.9429,1,3,7,2,1,NA,NA,NA,NA,NA,1942.9,271.4500000000001,0,k,j,1,0,288.54999999999984,d,f,0,memory_color_long,-0.5,0.5,0.2714500000000001,FALSE,FALSE,FALSE,FALSE
NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,k,1,2.0117,2,2,10,3,1,NA,NA,NA,NA,NA,2011.6999999999998,510.8499999999999,1,k,k,1,1,351.29999999999995,j,j,1,memory_color_long,-0.5,-0.5,0.5108499999999999,FALSE,FALSE,FALSE,FALSE
NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,k,1,1.9531,2,3,11,3,1,NA,NA,NA,NA,NA,1953.1000000000001,461.55,1,k,k,1,1,510.8499999999999,k,k,1,memory_color_long,-0.5,-0.5,0.46155,TRUE,TRUE,TRUE,FALSE
NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,f,1,1.9648,3,2,14,1,1,NA,NA,NA,NA,NA,1964.8000000000002,632.4000000000001,1,f,f,1,1,697.5,j,j,1,memory_color_long,-0.5,-0.5,0.6324000000000001,FALSE,FALSE,FALSE,FALSE
NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,f,1,1.9517,3,3,15,1,1,NA,NA,NA,NA,NA,1951.7,905.85,1,f,f,1,1,632.4000000000001,f,f,1,memory_color_long,-0.5,-0.5,0.90585,TRUE,TRUE,TRUE,FALSE
NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,f,1,2.0492,4,0,16,1,1,NA,NA,NA,NA,NA,2049.2,824.6,1,f,f,1,1,905.85,f,f,1,memory_color_long,-0.5,-0.5,0.8246,TRUE,TRUE,TRUE,FALSE
NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,d,1,1.9515,4,3,19,0,1,NA,NA,NA,NA,NA,1951.5,600.75,1,d,d,1,0,346.65000000000003,j,d,1,memory_color_long,-0.5,0.5,0.60075,FALSE,TRUE,FALSE,FALSE
NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,j,1,1.947,5,0,20,2,1,NA,NA,NA,NA,NA,1947,518.5,1,j,j,0,1,600.75,d,d,1,memory_color_long,0.5,-0.5,0.5185,FALSE,FALSE,FALSE,FALSE
NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,j,1,2.0601,5,2,22,2,1,NA,NA,NA,NA,NA,2060.1,745.05,1,j,j,1,1,349.25000000000006,d,d,1,memory_color_long,-0.5,-0.5,0.74505,FALSE,FALSE,FALSE,FALSE
NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,d,1,1.998,6,0,24,0,1,NA,NA,NA,NA,NA,1998,344,1,d,d,1,0,349.34999999999997,f,d,1,memory_color_long,-0.5,0.5,0.344,FALSE,TRUE,FALSE,FALSE
NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,k,1,2.0508,6,1,25,3,1,NA,NA,NA,NA,NA,2050.8,740.4000000000002,1,k,k,0,1,344,d,d,1,memory_color_long,0.5,-0.5,0.7404000000000002,FALSE,FALSE,FALSE,FALSE
NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,k,0,1.9878,7,2,30,0,1,NA,NA,NA,NA,NA,1987.8,523.9,0,k,d,1,1,318.45,j,j,0,memory_color_long,-0.5,-0.5,0.5239,FALSE,FALSE,FALSE,FALSE
NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,k,1,1.9847,7,3,31,3,1,NA,NA,NA,NA,NA,1984.6999999999998,572.3499999999999,1,k,k,1,0,523.9,k,d,1,memory_color_long,-0.5,0.5,0.5723499999999999,TRUE,FALSE,TRUE,FALSE
NA,1.18,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,d,0,2.0748,8,0,32,1,1,NA,NA,NA,NA,NA,2074.8,447.40000000000015,0,d,f,0,1,572.3499999999999,k,k,0,memory_color_long,0.5,-0.5,0.44740000000000013,FALSE,FALSE,FALSE,FALSE
NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,f,1,1.9427,8,1,33,1,1,NA,NA,NA,NA,NA,1942.7,501.3500000000001,1,f,f,1,0,447.40000000000015,d,f,1,memory_color_long,-0.5,0.5,0.5013500000000001,FALSE,TRUE,FALSE,FALSE
NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,f,1,1.9277,8,2,34,1,1,NA,NA,NA,NA,NA,1927.7,823.85,1,f,f,0,1,501.3500000000001,f,f,1,memory_color_long,0.5,-0.5,0.82385,TRUE,TRUE,TRUE,FALSE
NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,k,1,2.0386,8,3,35,3,1,NA,NA,NA,NA,NA,2038.6000000000001,694.3000000000002,1,k,k,1,1,823.85,f,f,1,memory_color_long,-0.5,-0.5,0.6943000000000001,FALSE,FALSE,FALSE,FALSE
NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,f,0,1.9184,9,0,36,0,1,NA,NA,NA,NA,NA,1918.4,784.2,0,f,d,1,1,694.3000000000002,k,k,0,memory_color_long,-0.5,-0.5,0.7842,FALSE,FALSE,FALSE,FALSE
NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,j,1,2.0023,9,1,37,2,1,NA,NA,NA,NA,NA,2002.3,561.1500000000001,1,j,j,1,0,784.2,f,d,1,memory_color_long,-0.5,0.5,0.56115,FALSE,FALSE,FALSE,FALSE
NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,3,Ontime,long,j,1,2.0314,9,3,39,2,1,NA,NA,NA,NA,NA,2031.4,520.7,1,j,j,1,0,230.54999999999993,d,f,1,memory_color_long,-0.5,0.5,0.5207,FALSE,FALSE,FALSE,FALSE
NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,4,Ontime,long,d,0,1.9552,0,0,0,1,1,NA,NA,NA,NA,NA,1955.2,802.6,0,d,f,0,1,520.7,j,j,0,memory_color_long,0.5,-0.5,0.8026,FALSE,FALSE,FALSE,FALSE
NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,j,red,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,4,Ontime,long,j,1,1.9486,0,1,1,2,1,NA,NA,NA,NA,NA,1948.6000000000001,529.3000000000001,1,j,j,1,0,802.6,d,f,1,memory_color_long,-0.5,0.5,0.5293000000000001,FALSE,FALSE,FALSE,FALSE
NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,58a477c660cd820001e9a5d6,2021-09-27_17h20.36.887,forced_choiceRT_color,2021.2.3,Win32,29.86501015,NA,NA,NA,NA,NA,NA,NA,4,Ontime,long,f,0,1.9443,0,2,2,0,1,NA,NA,NA,NA,NA,1944.3,792.1499999999999,0,f,d,0,1,529.3000000000001,j,j,0,memory_color_long,0.5,-0.5,0.7921499999999999,FALSE,FALSE,FALSE,FALSE
