IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,RT,PT,accuracy,key,stim,acc00,acc0,time0,key0,stim0,y,exp,err00,err0,time,key_rep,stim_rep,key_stim_rep,time_rep
NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,d,1,2.0645,0,1,1,0,1,NA,NA,NA,NA,NA,2064.5,827.2499999999999,1,d,d,1,0,172.45,d,j,1,memory_color_short,-0.5,0.5,0.8272499999999999,TRUE,FALSE,TRUE,FALSE
NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,j,1,1.949,1,0,4,2,1,NA,NA,NA,NA,NA,1949,624.5,1,j,j,1,1,438.00000000000006,d,d,1,memory_color_short,-0.5,-0.5,0.6245,FALSE,FALSE,FALSE,FALSE
NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,f,1,2.0343,1,3,7,1,1,NA,NA,NA,NA,NA,2034.3,452.15000000000003,1,f,f,1,1,200.20000000000005,f,f,1,memory_color_short,-0.5,-0.5,0.45215000000000005,TRUE,TRUE,TRUE,FALSE
NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,f,1,1.975,2,3,11,1,1,NA,NA,NA,NA,NA,1975,552.5,1,f,f,0,0,-693.75,d,f,1,memory_color_short,0.5,0.5,0.5525,FALSE,TRUE,FALSE,TRUE
NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,k,1,1.9466,3,2,14,3,1,NA,NA,NA,NA,NA,1946.6000000000001,368.30000000000007,1,k,k,1,1,909.9499999999999,f,f,1,memory_color_short,-0.5,-0.5,0.36830000000000007,FALSE,FALSE,FALSE,FALSE
NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,j,0,2.0361,4,0,16,0,1,NA,NA,NA,NA,NA,2036.1,663.05,0,j,d,1,1,777.65,k,k,0,memory_color_short,-0.5,-0.5,0.6630499999999999,FALSE,FALSE,FALSE,FALSE
NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,k,1,2.0941,4,1,17,3,1,NA,NA,NA,NA,NA,2094.1,647.0500000000001,1,k,k,1,0,663.05,j,d,1,memory_color_short,-0.5,0.5,0.64705,FALSE,FALSE,FALSE,FALSE
NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,k,1,2.0055,4,2,18,3,1,NA,NA,NA,NA,NA,2005.5,742.75,1,k,k,0,1,647.0500000000001,k,k,1,memory_color_short,0.5,-0.5,0.74275,TRUE,TRUE,TRUE,FALSE
NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,k,1,1.9961,5,0,20,3,1,NA,NA,NA,NA,NA,1996.1,598.05,1,k,k,1,1,783.8499999999999,k,k,1,memory_color_short,-0.5,-0.5,0.59805,TRUE,TRUE,TRUE,FALSE
NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,k,1,2.0571,5,2,22,3,1,NA,NA,NA,NA,NA,2057.1000000000004,608.5500000000002,1,k,k,1,1,367.9000000000001,f,f,1,memory_color_short,-0.5,-0.5,0.6085500000000001,FALSE,FALSE,FALSE,FALSE
NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,d,1,1.9414,6,1,25,0,1,NA,NA,NA,NA,NA,1941.4,340.7,1,d,d,1,0,214.50000000000014,k,d,1,memory_color_short,-0.5,0.5,0.3407,FALSE,TRUE,FALSE,FALSE
NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,f,1,1.9864,7,0,28,1,1,NA,NA,NA,NA,NA,1986.3999999999999,328.19999999999993,1,f,f,0,1,213.7500000000001,d,d,1,memory_color_short,0.5,-0.5,0.32819999999999994,FALSE,FALSE,FALSE,FALSE
NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,f,1,1.9268,7,2,30,1,1,NA,NA,NA,NA,NA,1926.8000000000002,928.4,1,f,f,1,1,384.34999999999997,j,j,1,memory_color_short,-0.5,-0.5,0.9284,FALSE,FALSE,FALSE,FALSE
NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,d,1,1.9877,7,3,31,0,1,NA,NA,NA,NA,NA,1987.7,748.85,1,d,d,1,1,928.4,f,f,1,memory_color_short,-0.5,-0.5,0.74885,FALSE,FALSE,FALSE,FALSE
NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,j,1,2.0662,8,0,32,2,1,NA,NA,NA,NA,NA,2066.2,703.0999999999998,1,j,j,1,1,748.85,d,d,1,memory_color_short,-0.5,-0.5,0.7030999999999998,FALSE,FALSE,FALSE,FALSE
NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,f,1,2.0933,8,1,33,1,1,NA,NA,NA,NA,NA,2093.3,796.6500000000001,1,f,f,1,1,703.0999999999998,j,j,1,memory_color_short,-0.5,-0.5,0.7966500000000001,FALSE,FALSE,FALSE,FALSE
NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,j,1,1.9363,8,2,34,2,1,NA,NA,NA,NA,NA,1936.3,533.15,1,j,j,1,1,796.6500000000001,f,f,1,memory_color_short,-0.5,-0.5,0.53315,FALSE,FALSE,FALSE,FALSE
NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,9,Ontime,short,k,1,1.9242,9,3,39,3,1,NA,NA,NA,NA,NA,1924.1999999999998,937.0999999999999,1,k,k,0,1,938.55,d,d,1,memory_color_short,0.5,-0.5,0.9370999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,j,1,1.9158,0,3,3,2,1,NA,NA,NA,NA,NA,1915.8,332.9,1,j,j,1,0,287.3,f,d,1,memory_color_short,-0.5,0.5,0.3329,FALSE,FALSE,FALSE,FALSE
NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,f,1,2.0502,1,1,5,1,1,NA,NA,NA,NA,NA,2050.2,395.0999999999999,1,f,f,1,1,815.3000000000001,d,d,1,memory_color_short,-0.5,-0.5,0.3950999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,j,1,2.0219,1,3,7,2,1,NA,NA,NA,NA,NA,2021.9,895.95,1,j,j,1,0,226.99999999999997,f,d,1,memory_color_short,-0.5,0.5,0.89595,FALSE,FALSE,FALSE,FALSE
NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,f,0,1.9274,2,0,8,0,1,NA,NA,NA,NA,NA,1927.4,428.7,0,f,d,0,1,895.95,j,j,0,memory_color_short,0.5,-0.5,0.42869999999999997,FALSE,FALSE,FALSE,FALSE
NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,j,0,2.0506,3,1,13,0,1,NA,NA,NA,NA,NA,2050.6000000000004,170.30000000000013,0,j,d,0,1,1072.4,k,k,0,memory_color_short,0.5,-0.5,0.17030000000000012,FALSE,FALSE,FALSE,FALSE
NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,f,0,1.9785,4,1,17,0,1,NA,NA,NA,NA,NA,1978.5,819.2499999999999,0,f,d,1,1,313.55,j,j,0,memory_color_short,-0.5,-0.5,0.8192499999999999,FALSE,FALSE,FALSE,FALSE
NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,k,1,2.0368,4,3,19,3,1,NA,NA,NA,NA,NA,2036.8,988.4,1,k,k,0,0,-381.05,d,f,1,memory_color_short,0.5,0.5,0.9884,FALSE,FALSE,FALSE,TRUE
NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,j,1,1.9502,5,0,20,2,1,NA,NA,NA,NA,NA,1950.2,365.09999999999997,1,j,j,0,1,988.4,k,k,1,memory_color_short,0.5,-0.5,0.3651,FALSE,FALSE,FALSE,FALSE
NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,f,0,2.0497,5,1,21,2,1,NA,NA,NA,NA,NA,2049.7000000000003,124.85000000000002,0,f,j,1,1,365.09999999999997,j,j,0,memory_color_short,-0.5,-0.5,0.12485000000000002,FALSE,TRUE,TRUE,FALSE
NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,f,1,1.9383,5,2,22,1,1,NA,NA,NA,NA,NA,1938.3,834.15,1,f,f,1,0,124.85000000000002,f,j,1,memory_color_short,-0.5,0.5,0.83415,TRUE,FALSE,TRUE,FALSE
NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,k,1,1.9253,6,0,24,3,1,NA,NA,NA,NA,NA,1925.3,737.65,1,k,k,1,1,888.85,d,d,1,memory_color_short,-0.5,-0.5,0.73765,FALSE,FALSE,FALSE,FALSE
NA,1.76,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,d,0,2.076,6,1,25,1,1,NA,NA,NA,NA,NA,2076,158.00000000000003,0,d,f,1,1,737.65,k,k,0,memory_color_short,-0.5,-0.5,0.15800000000000003,FALSE,FALSE,FALSE,FALSE
NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,k,1,1.9514,7,0,28,3,1,NA,NA,NA,NA,NA,1951.4,455.7,1,k,k,0,0,189.24999999999991,d,f,1,memory_color_short,0.5,0.5,0.4557,FALSE,FALSE,FALSE,FALSE
NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,f,1,2.0433,7,3,31,1,1,NA,NA,NA,NA,NA,2043.3,446.65,1,f,f,1,1,825.2,k,k,1,memory_color_short,-0.5,-0.5,0.44665,FALSE,FALSE,FALSE,FALSE
NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,j,1,1.9841,8,0,32,2,1,NA,NA,NA,NA,NA,1984.1,507.05,1,j,j,1,1,446.65,f,f,1,memory_color_short,-0.5,-0.5,0.50705,FALSE,FALSE,FALSE,FALSE
NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,j,1,1.9688,8,1,33,2,1,NA,NA,NA,NA,NA,1968.8000000000002,379.4000000000001,1,j,j,1,1,507.05,j,j,1,memory_color_short,-0.5,-0.5,0.37940000000000007,TRUE,TRUE,TRUE,FALSE
NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5d8a77b716a9bf0001d969aa,2021-10-22_12h06.42.022,forced_choiceRT_color,2021.2.3,Win32,59.97001499,NA,NA,NA,NA,NA,NA,NA,10,Ontime,short,j,1,1.9726,9,2,38,2,1,NA,NA,NA,NA,NA,1972.6,771.3,1,j,j,0,1,389.1500000000001,k,k,1,memory_color_short,0.5,-0.5,0.7713,FALSE,FALSE,FALSE,FALSE
NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,k,0,2.0465,0,2,2,1,1,NA,NA,NA,NA,NA,2046.5,198.25000000000003,0,k,f,1,0,342.55,f,k,0,memory_color_short,-0.5,0.5,0.19825000000000004,FALSE,FALSE,TRUE,FALSE
NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,k,1,1.9437,2,2,10,3,1,NA,NA,NA,NA,NA,1943.7,761.85,1,k,k,0,0,171.59999999999997,f,k,1,memory_color_short,0.5,0.5,0.76185,FALSE,TRUE,FALSE,FALSE
NA,1.64,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,j,0,1.9891,2,3,11,0,1,NA,NA,NA,NA,NA,1989.1000000000001,174.5500000000001,0,j,d,0,1,761.85,k,k,0,memory_color_short,0.5,-0.5,0.1745500000000001,FALSE,FALSE,FALSE,FALSE
NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,j,0,1.9141,3,3,15,1,1,NA,NA,NA,NA,NA,1914.1,197.04999999999995,0,j,f,0,0,-12.499999999999956,j,k,0,memory_color_short,0.5,0.5,0.19704999999999995,TRUE,FALSE,FALSE,TRUE
NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,f,1,2.0466,4,0,16,1,1,NA,NA,NA,NA,NA,2046.6000000000001,543.3000000000001,1,f,f,0,0,197.04999999999995,j,f,1,memory_color_short,0.5,0.5,0.5433000000000001,FALSE,TRUE,FALSE,FALSE
NA,1.68,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,f,0,1.9622,4,1,17,0,1,NA,NA,NA,NA,NA,1962.2,141.1,0,f,d,0,1,543.3000000000001,f,f,0,memory_color_short,0.5,-0.5,0.1411,TRUE,FALSE,FALSE,FALSE
NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,j,0,1.947,4,3,19,1,1,NA,NA,NA,NA,NA,1947,833.5,0,j,f,0,0,560.5499999999998,f,d,0,memory_color_short,0.5,0.5,0.8335,FALSE,FALSE,TRUE,FALSE
NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,d,0,2.0138,5,2,22,1,1,NA,NA,NA,NA,NA,2013.7999999999997,406.8999999999999,0,d,f,1,0,398.9999999999999,f,j,0,memory_color_short,-0.5,0.5,0.40689999999999993,FALSE,FALSE,TRUE,FALSE
NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,d,0,1.9556,5,3,23,3,1,NA,NA,NA,NA,NA,1955.6,682.8000000000001,0,d,k,0,0,406.8999999999999,d,f,0,memory_color_short,0.5,0.5,0.6828000000000001,TRUE,FALSE,FALSE,FALSE
NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,f,0,1.9488,6,1,25,2,1,NA,NA,NA,NA,NA,1948.8000000000002,494.40000000000003,0,f,j,0,0,880.55,d,j,0,memory_color_short,0.5,0.5,0.49440000000000006,FALSE,TRUE,FALSE,FALSE
NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,f,0,1.9418,7,0,28,2,1,NA,NA,NA,NA,NA,1941.8,940.9,0,f,j,1,0,409.29999999999995,f,j,0,memory_color_short,-0.5,0.5,0.9409,TRUE,TRUE,FALSE,FALSE
NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,f,1,2.0298,8,0,32,1,1,NA,NA,NA,NA,NA,2029.7999999999997,614.8999999999999,1,f,f,1,1,796.1499999999999,j,j,1,memory_color_short,-0.5,-0.5,0.6148999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,d,0,2.0149,8,3,35,1,1,NA,NA,NA,NA,NA,2014.8999999999999,182.45,0,d,f,1,0,1166.35,j,d,0,memory_color_short,-0.5,0.5,0.18245,FALSE,FALSE,FALSE,FALSE
NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,1,Ontime,short,k,1,2.0687,9,1,37,3,1,NA,NA,NA,NA,NA,2068.7000000000003,809.3500000000001,1,k,k,0,0,360.3999999999999,k,j,1,memory_color_short,0.5,0.5,0.8093500000000001,TRUE,FALSE,TRUE,FALSE
NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,2,Ontime,short,j,0,1.933,1,3,7,0,1,NA,NA,NA,NA,NA,1933,81.50000000000001,0,j,d,1,1,391.34999999999985,j,j,0,memory_color_short,-0.5,-0.5,0.08150000000000002,TRUE,FALSE,FALSE,FALSE
NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,2,Ontime,short,k,1,1.9154,2,3,11,3,1,NA,NA,NA,NA,NA,1915.4,802.6999999999999,1,k,k,1,0,488.65000000000003,j,d,1,memory_color_short,-0.5,0.5,0.8027,FALSE,FALSE,FALSE,FALSE
NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,2,Ontime,short,j,1,1.9967,3,1,13,2,1,NA,NA,NA,NA,NA,1996.6999999999998,823.35,1,j,j,1,1,525.7499999999999,d,d,1,memory_color_short,-0.5,-0.5,0.82335,FALSE,FALSE,FALSE,FALSE
NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,2,Ontime,short,j,1,1.9304,4,3,19,2,1,NA,NA,NA,NA,NA,1930.3999999999999,885.1999999999999,1,j,j,1,1,399.85,k,k,1,memory_color_short,-0.5,-0.5,0.8852,FALSE,FALSE,FALSE,FALSE
NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,2,Ontime,short,f,1,1.9403,5,0,20,1,1,NA,NA,NA,NA,NA,1940.3,815.15,1,f,f,1,1,885.1999999999999,j,j,1,memory_color_short,-0.5,-0.5,0.8151499999999999,FALSE,FALSE,FALSE,FALSE
NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,2,Ontime,short,k,1,1.9601,5,1,21,3,1,NA,NA,NA,NA,NA,1960.1,615.05,1,k,k,1,1,815.15,f,f,1,memory_color_short,-0.5,-0.5,0.61505,FALSE,FALSE,FALSE,FALSE
NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5ddc2ee14524e7b8ce23cf4c,2021-09-27_14h10.42.482,forced_choiceRT_color,2021.2.3,Win32,60.28817749,NA,NA,NA,NA,NA,NA,NA,2,Ontime,short,k,1,2.0456,5,2,22,3,1,NA,NA,NA,NA,NA,2045.6,712.7999999999998,1,k,k,1,1,615.05,k,k,1,memory_color_short,-0.5,-0.5,0.7127999999999999,TRUE,TRUE,TRUE,FALSE
