IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,RT,PT,PT_scale,accuracy,key,stim,acc00,acc0,time0,key0,stim0,y,exp,err00,err0,time,key_rep,stim_rep,key_stim_rep,time_rep
NA,1.96,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610c2d6cad3f3f38381bc9b6,2021-09-08_20h54.05.407,forced_choiceRT,2021.1.2,Linux x86_64,59.98080614,NA,NA,NA,NA,NA,NA,NA,10,Ontime,h,1,1.999,8,3,35,2,1,NA,NA,NA,NA,NA,1999,19.50000000000007,2,1,h,h,1,1,612.25,g,g,1,memory,-0.5,-0.5,0.01950000000000007,FALSE,FALSE,FALSE,FALSE
NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610c2d6cad3f3f38381bc9b6,2021-09-08_20h54.05.407,forced_choiceRT,2021.1.2,Linux x86_64,59.98080614,NA,NA,NA,NA,NA,NA,NA,10,Ontime,j,1,1.9495,9,0,36,3,1,NA,NA,NA,NA,NA,1949.5,749.75,2,1,j,j,1,1,19.50000000000007,h,h,1,memory,-0.5,-0.5,0.74975,FALSE,FALSE,FALSE,TRUE
NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610c2d6cad3f3f38381bc9b6,2021-09-08_20h54.05.407,forced_choiceRT,2021.1.2,Linux x86_64,59.98080614,NA,NA,NA,NA,NA,NA,NA,10,Ontime,j,1,2.0182,9,1,37,3,1,NA,NA,NA,NA,NA,2018.2000000000003,389.10000000000014,2,1,j,j,1,1,749.75,j,j,1,memory,-0.5,-0.5,0.3891000000000001,TRUE,TRUE,TRUE,FALSE
NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610c2d6cad3f3f38381bc9b6,2021-09-08_20h54.05.407,forced_choiceRT,2021.1.2,Linux x86_64,59.98080614,NA,NA,NA,NA,NA,NA,NA,10,Ontime,f,1,1.9674,9,2,38,0,1,NA,NA,NA,NA,NA,1967.4,968.7,2,1,f,f,1,1,389.10000000000014,j,j,1,memory,-0.5,-0.5,0.9687,FALSE,FALSE,FALSE,FALSE
NA,1.85,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610c2d6cad3f3f38381bc9b6,2021-09-08_20h54.05.407,forced_choiceRT,2021.1.2,Linux x86_64,59.98080614,NA,NA,NA,NA,NA,NA,NA,10,Ontime,h,1,2.0636,9,3,39,2,1,NA,NA,NA,NA,NA,2063.6,106.80000000000001,2,1,h,h,1,1,968.7,f,f,1,memory,-0.5,-0.5,0.1068,FALSE,FALSE,FALSE,FALSE
NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,1,1.998,0,2,2,1,1,NA,NA,NA,NA,NA,1998,639,2,1,g,g,1,1,920.4,f,f,1,memory,-0.5,-0.5,0.639,FALSE,FALSE,FALSE,FALSE
NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,j,1,2.0648,0,3,3,3,1,NA,NA,NA,NA,NA,2064.8,952.4,2,1,j,j,1,1,639,g,g,1,memory,-0.5,-0.5,0.9524,FALSE,FALSE,FALSE,FALSE
NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,1,2.059,1,0,4,1,1,NA,NA,NA,NA,NA,2059,739.5,2,1,g,g,1,1,952.4,j,j,1,memory,-0.5,-0.5,0.7395,FALSE,FALSE,FALSE,FALSE
NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,f,1,2.0381,1,1,5,0,1,NA,NA,NA,NA,NA,2038.1,589.0500000000001,2,1,f,f,1,1,739.5,g,g,1,memory,-0.5,-0.5,0.5890500000000001,FALSE,FALSE,FALSE,FALSE
NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,j,1,2.0256,1,2,6,3,1,NA,NA,NA,NA,NA,2025.6,932.8,2,1,j,j,1,1,589.0500000000001,f,f,1,memory,-0.5,-0.5,0.9328,FALSE,FALSE,FALSE,FALSE
NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,1,2.0177,1,3,7,1,1,NA,NA,NA,NA,NA,2017.7,423.8500000000001,2,1,g,g,1,1,932.8,j,j,1,memory,-0.5,-0.5,0.42385000000000006,FALSE,FALSE,FALSE,FALSE
NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,h,1,2.0067,2,0,8,2,1,NA,NA,NA,NA,NA,2006.6999999999998,678.35,2,1,h,h,1,1,423.8500000000001,g,g,1,memory,-0.5,-0.5,0.67835,FALSE,FALSE,FALSE,FALSE
NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,f,1,1.9652,2,2,10,0,1,NA,NA,NA,NA,NA,1965.2,522.5999999999999,2,1,f,f,1,1,264.2,j,j,1,memory,-0.5,-0.5,0.5226,FALSE,FALSE,FALSE,FALSE
NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,1,2.0334,3,1,13,1,1,NA,NA,NA,NA,NA,2033.3999999999999,356.69999999999993,2,1,g,g,0,1,188.6500000000001,j,j,1,memory,0.5,-0.5,0.3566999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,h,1,2.0153,3,3,15,2,1,NA,NA,NA,NA,NA,2015.3,977.6499999999999,2,1,h,h,1,1,194.79999999999987,j,j,1,memory,-0.5,-0.5,0.9776499999999999,FALSE,FALSE,FALSE,FALSE
NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,j,1,2.0233,4,0,16,3,1,NA,NA,NA,NA,NA,2023.3,536.65,2,1,j,j,1,1,977.6499999999999,h,h,1,memory,-0.5,-0.5,0.53665,FALSE,FALSE,FALSE,FALSE
NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,h,1,2.0032,4,1,17,2,1,NA,NA,NA,NA,NA,2003.2,856.6,2,1,h,h,1,1,536.65,j,j,1,memory,-0.5,-0.5,0.8566,FALSE,FALSE,FALSE,FALSE
NA,1.49,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,j,1,2.036,4,2,18,3,1,NA,NA,NA,NA,NA,2036,273,2,1,j,j,1,1,856.6,h,h,1,memory,-0.5,-0.5,0.273,FALSE,FALSE,FALSE,FALSE
NA,1.49,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,h,1,2.0376,4,3,19,2,1,NA,NA,NA,NA,NA,2037.6,273.79999999999995,2,1,h,h,1,1,273,j,j,1,memory,-0.5,-0.5,0.27379999999999993,FALSE,FALSE,FALSE,FALSE
NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,f,1,2.0536,5,1,21,0,1,NA,NA,NA,NA,NA,2053.6,401.79999999999995,2,1,f,f,1,1,220.85,j,j,1,memory,-0.5,-0.5,0.40179999999999993,FALSE,FALSE,FALSE,FALSE
NA,1.57,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,j,0,2.0542,5,2,22,2,1,NA,NA,NA,NA,NA,2054.2,242.09999999999988,2,0,j,h,1,1,401.79999999999995,f,f,0,memory,-0.5,-0.5,0.24209999999999987,FALSE,FALSE,FALSE,FALSE
NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,f,1,2.0326,5,3,23,0,1,NA,NA,NA,NA,NA,2032.6,771.3,2,1,f,f,1,0,242.09999999999988,j,h,1,memory,-0.5,0.5,0.7713,FALSE,FALSE,FALSE,FALSE
NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,j,1,1.9895,6,0,24,3,1,NA,NA,NA,NA,NA,1989.5,789.7500000000001,2,1,j,j,0,1,771.3,f,f,1,memory,0.5,-0.5,0.7897500000000001,FALSE,FALSE,FALSE,FALSE
NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,0,1.9816,6,1,25,0,1,NA,NA,NA,NA,NA,1981.6000000000001,230.8,2,0,g,f,1,1,789.7500000000001,j,j,0,memory,-0.5,-0.5,0.2308,FALSE,FALSE,FALSE,FALSE
NA,1.86,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,j,0,2.0497,6,2,26,2,1,NA,NA,NA,NA,NA,2049.7000000000003,94.85,2,0,j,h,1,0,230.8,g,f,0,memory,-0.5,0.5,0.09484999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,1,2.0305,6,3,27,1,1,NA,NA,NA,NA,NA,2030.5,670.25,2,1,g,g,0,0,94.85,j,h,1,memory,0.5,0.5,0.67025,FALSE,FALSE,FALSE,TRUE
NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,1,2.0433,7,1,29,1,1,NA,NA,NA,NA,NA,2043.3,416.65,2,1,g,g,1,1,101.50000000000003,f,f,1,memory,-0.5,-0.5,0.41664999999999996,FALSE,FALSE,FALSE,FALSE
NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,f,1,2.0936,7,2,30,0,1,NA,NA,NA,NA,NA,2093.6,731.8,2,1,f,f,1,1,416.65,g,g,1,memory,-0.5,-0.5,0.7318,FALSE,FALSE,FALSE,FALSE
NA,1.69,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,j,0,2.0856,7,3,31,2,1,NA,NA,NA,NA,NA,2085.6,197.79999999999998,2,0,j,h,1,1,731.8,f,f,0,memory,-0.5,-0.5,0.19779999999999998,FALSE,FALSE,FALSE,FALSE
NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,f,1,2.0661,8,0,32,0,1,NA,NA,NA,NA,NA,2066.1,868.05,2,1,f,f,1,0,197.79999999999998,j,h,1,memory,-0.5,0.5,0.86805,FALSE,FALSE,FALSE,FALSE
NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,h,1,2.0182,8,1,33,2,1,NA,NA,NA,NA,NA,2018.2000000000003,669.1,2,1,h,h,0,1,868.05,f,f,1,memory,0.5,-0.5,0.6691,FALSE,FALSE,FALSE,FALSE
NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,1,2.0863,8,2,34,1,1,NA,NA,NA,NA,NA,2086.3,733.15,2,1,g,g,1,1,669.1,h,h,1,memory,-0.5,-0.5,0.73315,FALSE,FALSE,FALSE,FALSE
NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,h,0,2.0543,8,3,35,1,1,NA,NA,NA,NA,NA,2054.3,302.15000000000003,2,0,h,g,1,1,733.15,g,g,0,memory,-0.5,-0.5,0.30215000000000003,FALSE,TRUE,TRUE,FALSE
NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,f,1,2.0814,9,0,36,0,1,NA,NA,NA,NA,NA,2081.4,695.6999999999999,2,1,f,f,1,0,302.15000000000003,h,g,1,memory,-0.5,0.5,0.6957,FALSE,FALSE,FALSE,FALSE
NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,h,1,2.0039,9,2,38,2,1,NA,NA,NA,NA,NA,2003.8999999999999,356.9499999999999,2,1,h,h,1,0,183.99999999999994,j,h,1,memory,-0.5,0.5,0.3569499999999999,FALSE,TRUE,FALSE,FALSE
NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,1,Ontime,g,1,2.0029,9,3,39,1,1,NA,NA,NA,NA,NA,2002.8999999999999,696.45,2,1,g,g,0,1,356.9499999999999,h,h,1,memory,0.5,-0.5,0.69645,FALSE,FALSE,FALSE,FALSE
NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,j,1,2.0458,0,0,0,3,1,NA,NA,NA,NA,NA,2045.7999999999997,772.8999999999999,2,1,j,j,1,1,696.45,g,g,1,memory,-0.5,-0.5,0.7728999999999998,FALSE,FALSE,FALSE,FALSE
NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,j,1,2.0392,0,1,1,3,1,NA,NA,NA,NA,NA,2039.2,904.6,2,1,j,j,1,1,772.8999999999999,j,j,1,memory,-0.5,-0.5,0.9046000000000001,TRUE,TRUE,TRUE,FALSE
NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,f,1,2.0668,0,3,3,0,1,NA,NA,NA,NA,NA,2066.8,568.4,2,1,f,f,1,0,134.25000000000009,f,g,1,memory,-0.5,0.5,0.5684,TRUE,FALSE,TRUE,FALSE
NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,h,1,1.9867,1,0,4,2,1,NA,NA,NA,NA,NA,1986.6999999999998,333.3499999999999,2,1,h,h,0,1,568.4,f,f,1,memory,0.5,-0.5,0.3333499999999999,FALSE,FALSE,FALSE,FALSE
NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,j,1,2.061,1,1,5,3,1,NA,NA,NA,NA,NA,2061,545.5,2,1,j,j,1,1,333.3499999999999,h,h,1,memory,-0.5,-0.5,0.5455,FALSE,FALSE,FALSE,FALSE
NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,f,1,2.0088,1,2,6,0,1,NA,NA,NA,NA,NA,2008.8,244.39999999999995,2,1,f,f,1,1,545.5,j,j,1,memory,-0.5,-0.5,0.24439999999999995,FALSE,FALSE,FALSE,FALSE
NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,g,1,1.9867,1,3,7,1,1,NA,NA,NA,NA,NA,1986.6999999999998,703.3499999999999,2,1,g,g,1,1,244.39999999999995,f,f,1,memory,-0.5,-0.5,0.7033499999999999,FALSE,FALSE,FALSE,FALSE
NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,g,1,2.0424,2,0,8,1,1,NA,NA,NA,NA,NA,2042.4000000000003,416.2000000000001,2,1,g,g,1,1,703.3499999999999,g,g,1,memory,-0.5,-0.5,0.4162000000000001,TRUE,TRUE,TRUE,FALSE
NA,1.61,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,j,0,2.0923,2,1,9,2,1,NA,NA,NA,NA,NA,2092.2999999999997,241.14999999999986,2,0,j,h,1,1,416.2000000000001,g,g,0,memory,-0.5,-0.5,0.24114999999999986,FALSE,FALSE,FALSE,FALSE
NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,h,0,2.0655,2,2,10,3,1,NA,NA,NA,NA,NA,2065.5,207.7500000000001,2,0,h,j,1,0,241.14999999999986,j,h,0,memory,-0.5,0.5,0.2077500000000001,FALSE,FALSE,TRUE,FALSE
NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,h,1,2.0536,2,3,11,2,1,NA,NA,NA,NA,NA,2053.6,696.7999999999998,2,1,h,h,0,0,207.7500000000001,h,j,1,memory,0.5,0.5,0.6967999999999999,TRUE,FALSE,TRUE,FALSE
NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,j,1,2.0132,3,0,12,3,1,NA,NA,NA,NA,NA,2013.1999999999998,256.59999999999997,2,1,j,j,0,1,696.7999999999998,h,h,1,memory,0.5,-0.5,0.25659999999999994,FALSE,FALSE,FALSE,FALSE
NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,g,1,1.9817,3,2,14,1,1,NA,NA,NA,NA,NA,1981.7,320.84999999999997,2,1,g,g,1,1,115.9,g,g,1,memory,-0.5,-0.5,0.32084999999999997,TRUE,TRUE,TRUE,FALSE
NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,h,1,1.9865,3,3,15,2,1,NA,NA,NA,NA,NA,1986.5,768.25,2,1,h,h,1,1,320.84999999999997,g,g,1,memory,-0.5,-0.5,0.76825,FALSE,FALSE,FALSE,FALSE
NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,f,1,2.0812,4,0,16,0,1,NA,NA,NA,NA,NA,2081.2,545.6,2,1,f,f,1,1,768.25,h,h,1,memory,-0.5,-0.5,0.5456,FALSE,FALSE,FALSE,FALSE
NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,g,1,1.9985,4,1,17,1,1,NA,NA,NA,NA,NA,1998.5,324.24999999999994,2,1,g,g,1,1,545.6,f,f,1,memory,-0.5,-0.5,0.3242499999999999,FALSE,FALSE,FALSE,FALSE
NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,h,0,2.0529,4,2,18,0,1,NA,NA,NA,NA,NA,2052.9,76.45000000000013,2,0,h,f,1,1,324.24999999999994,g,g,0,memory,-0.5,-0.5,0.07645000000000013,FALSE,FALSE,FALSE,FALSE
NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,f,1,2.0325,4,3,19,0,1,NA,NA,NA,NA,NA,2032.5000000000002,776.2500000000001,2,1,f,f,1,0,76.45000000000013,h,f,1,memory,-0.5,0.5,0.7762500000000001,FALSE,TRUE,FALSE,TRUE
NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,g,1,2.0359,5,0,20,1,1,NA,NA,NA,NA,NA,2035.8999999999999,692.9499999999999,2,1,g,g,0,1,776.2500000000001,f,f,1,memory,0.5,-0.5,0.69295,FALSE,FALSE,FALSE,FALSE
NA,1.83,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,j,1,2.0875,5,1,21,3,1,NA,NA,NA,NA,NA,2087.5,128.74999999999991,2,1,j,j,1,1,692.9499999999999,g,g,1,memory,-0.5,-0.5,0.12874999999999992,FALSE,FALSE,FALSE,FALSE
NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,h,1,1.9489,5,2,22,2,1,NA,NA,NA,NA,NA,1948.9,529.4499999999999,2,1,h,h,1,1,128.74999999999991,j,j,1,memory,-0.5,-0.5,0.52945,FALSE,FALSE,FALSE,FALSE
NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,610eedb873951ea1ebab3912,2021-09-08_20h55.26.500,forced_choiceRT,2021.1.2,Win32,59.91970759,NA,NA,NA,NA,NA,NA,NA,2,Ontime,h,1,2.0418,5,3,23,2,1,NA,NA,NA,NA,NA,2041.7999999999997,635.8999999999999,2,1,h,h,1,1,529.4499999999999,h,h,1,memory,-0.5,-0.5,0.6358999999999999,TRUE,TRUE,TRUE,FALSE
